claim_id,policy_id,customer_id,claim_date,claim_amount,claim_status,resolution_date
12598,POL028533,12598,2024-05-17,51509,0,2024-10-15
12599,POL044133,12599,2024-06-07,23867,0,2024-04-12
12600,POL030849,12600,2024-06-30,9816,0,2024-05-25
12601,POL039800,12601,2024-10-08,54585,0,2024-08-26
12602,POL019814,12602,2024-09-05,3423,0,2024-03-12
12603,POL025953,12603,2024-11-28,13046,0,2024-05-27
12604,POL019644,12604,2024-05-10,84273,0,2024-06-21
12605,POL052443,12605,2024-11-24,87904,0,2024-07-23
12606,POL026270,12606,2024-01-10,43500,0,2024-11-28
12607,POL025767,12607,2024-08-27,20042,0,2024-04-09
12608,POL010215,12608,2024-11-16,48437,0,2024-01-29
12609,POL057865,12609,2024-09-13,60591,0,2024-01-16
12610,POL004402,12610,2024-10-24,64288,0,2024-10-01
12611,POL006791,12611,2024-10-23,4495,0,2024-01-22
12612,POL011533,12612,2024-07-23,49026,0,2024-06-12
12613,POL008447,12613,2024-02-03,63359,0,2024-07-27
12614,POL054634,12614,2024-11-01,56165,0,2024-10-03
12615,POL001476,12615,2024-10-17,70047,0,2024-06-17
12616,POL039403,12616,2024-06-29,34244,0,2024-02-12
12617,POL002337,12617,2024-09-22,65157,0,2024-05-28
12618,POL033099,12618,2024-05-16,67580,0,2024-02-06
12619,POL005185,12619,2024-08-04,70060,0,2024-08-13
12620,POL041715,12620,2024-07-26,89188,0,2024-10-13
12621,POL017580,12621,2024-02-06,87057,0,2024-09-01
12622,POL009481,12622,2024-11-24,66713,0,2024-07-15
12623,POL034308,12623,2024-05-19,59132,0,2024-01-13
12624,POL012349,12624,2024-06-15,76466,0,2024-05-12
12625,POL023542,12625,2024-08-22,71573,0,2024-01-22
12626,POL024957,12626,2024-03-29,71355,0,2024-02-03
12627,POL021145,12627,2024-09-12,55886,0,2024-01-13
12628,POL017205,12628,2024-03-11,51724,0,2024-06-28
12629,POL012080,12629,2024-04-23,1719,0,2024-02-22
12630,POL020640,12630,2024-05-28,37659,0,2024-06-03
12631,POL015022,12631,2024-10-16,92856,0,2024-03-23
12632,POL058107,12632,2024-02-22,38931,0,2024-03-01
12633,POL039684,12633,2024-11-01,19104,0,2024-04-17
12634,POL027939,12634,2024-02-16,11173,0,2024-03-27
12635,POL051116,12635,2024-01-01,7614,0,2024-03-17
12636,POL047635,12636,2024-01-07,87738,0,2024-06-30
12637,POL045059,12637,2024-10-18,71574,0,2024-11-11
12638,POL047196,12638,2024-07-19,42007,0,2024-01-23
12639,POL004200,12639,2024-12-01,4029,0,2024-02-29
12640,POL037649,12640,2024-07-10,35356,0,2024-04-24
12641,POL006581,12641,2024-08-12,34201,0,2024-08-05
12642,POL007453,12642,2024-06-12,98266,0,2024-02-02
12643,POL019344,12643,2024-10-31,79109,0,2024-01-27
12644,POL042633,12644,2024-04-27,80865,0,2024-05-11
12645,POL017040,12645,2024-09-12,83060,0,2024-04-11
12646,POL052736,12646,2024-05-03,75936,0,2024-05-26
12647,POL014036,12647,2024-08-07,61325,1,2024-02-23
12648,POL057576,12648,2024-05-13,98562,0,2024-04-24
12649,POL007738,12649,2024-04-22,19113,0,2024-03-18
12650,POL021701,12650,2024-02-20,789,0,2024-06-18
12651,POL007985,12651,2024-03-30,92629,0,2024-07-28
12652,POL010831,12652,2024-09-09,19907,0,2024-05-09
12653,POL010381,12653,2024-02-13,65852,0,2024-07-05
12654,POL019713,12654,2024-07-26,1080,0,2024-06-10
12655,POL024090,12655,2024-09-28,67281,0,2024-09-11
12656,POL027032,12656,2024-05-12,73453,0,2024-02-08
12657,POL021519,12657,2024-01-25,1426,0,2024-04-19
12658,POL028514,12658,2024-11-22,67968,0,2024-02-18
12659,POL006721,12659,2024-07-20,73934,1,2024-06-25
12660,POL041983,12660,2024-08-12,85089,0,2024-01-05
12661,POL042083,12661,2024-09-28,32469,0,2024-08-16
12662,POL051757,12662,2024-01-08,74788,0,2024-08-28
12663,POL046202,12663,2024-08-25,62388,0,2024-07-13
12664,POL006682,12664,2024-02-03,50559,0,2024-05-23
12665,POL004646,12665,2024-05-03,3469,0,2024-10-29
12666,POL058511,12666,2024-01-09,28747,0,2024-03-26
12667,POL020051,12667,2024-02-03,51911,1,2024-01-18
12668,POL035719,12668,2024-11-13,78035,1,2024-09-21
12669,POL029410,12669,2024-05-11,51426,0,2024-09-08
12670,POL035692,12670,2024-01-05,88943,0,2024-06-14
12671,POL042987,12671,2024-08-31,92642,0,2024-06-10
12672,POL000012,12672,2024-09-05,96131,0,2024-09-09
12673,POL001804,12673,2024-06-13,93707,0,2024-04-21
12674,POL002156,12674,2024-05-15,62500,1,2024-11-10
12675,POL018681,12675,2024-02-29,24030,1,2024-09-05
12676,POL054321,12676,2024-05-24,11944,0,2024-01-23
12677,POL042720,12677,2024-04-04,44766,0,2024-05-08
12678,POL033018,12678,2024-04-13,97979,0,2024-02-02
12679,POL046972,12679,2024-01-04,99233,0,2024-03-11
12680,POL006144,12680,2024-11-09,22738,0,2024-06-03
12681,POL050450,12681,2024-07-02,28774,0,2024-08-24
12682,POL032251,12682,2024-11-02,95174,0,2024-09-23
12683,POL023074,12683,2024-07-02,8568,0,2024-10-03
12684,POL058307,12684,2024-01-06,94590,0,2024-11-02
12685,POL052620,12685,2024-11-28,52159,0,2024-10-11
12686,POL017517,12686,2024-08-09,45440,0,2024-03-13
12687,POL003472,12687,2024-11-14,33688,0,2024-03-20
12688,POL057754,12688,2024-10-03,92752,0,2024-09-18
12689,POL027442,12689,2024-06-12,37266,0,2024-03-25
12690,POL020279,12690,2024-11-29,37621,0,2024-07-25
12691,POL018054,12691,2024-04-09,19065,0,2024-11-06
12692,POL001325,12692,2024-05-16,58280,0,2024-03-08
12693,POL023984,12693,2024-04-16,56438,0,2024-01-30
12694,POL010199,12694,2024-08-17,90377,0,2024-04-22
12695,POL025003,12695,2024-11-28,37686,0,2024-08-21
12696,POL006390,12696,2024-06-28,95573,0,2024-01-14
12697,POL054651,12697,2024-09-01,31941,0,2024-09-07
12698,POL000316,12698,2024-05-06,3124,0,2024-05-01
12699,POL053382,12699,2024-03-31,77137,0,2024-11-05
12700,POL017020,12700,2024-03-04,17406,0,2024-10-29
12701,POL044606,12701,2024-10-09,59354,0,2024-06-15
12702,POL005787,12702,2024-02-23,39228,0,2024-04-09
12703,POL053939,12703,2024-11-24,47743,0,2024-02-21
12704,POL047159,12704,2024-07-27,521,0,2024-07-02
12705,POL021531,12705,2024-09-22,90378,0,2024-11-30
12706,POL007360,12706,2024-08-02,34954,0,2024-06-22
12707,POL034224,12707,2024-05-05,39921,0,2024-10-25
12708,POL026958,12708,2024-02-24,46662,0,2024-08-08
12709,POL054710,12709,2024-10-06,66108,0,2024-03-26
12710,POL004348,12710,2024-10-03,95758,0,2024-05-08
12711,POL025632,12711,2024-04-11,12747,0,2024-09-02
12712,POL017621,12712,2024-09-21,48648,0,2024-08-30
12713,POL004753,12713,2024-01-06,94759,0,2024-08-06
12714,POL049789,12714,2024-08-05,9360,0,2024-02-20
12715,POL036587,12715,2024-10-10,40414,1,2024-11-11
12716,POL033591,12716,2024-03-28,7827,0,2024-01-28
12717,POL004035,12717,2024-03-19,48289,0,2024-03-30
12718,POL047363,12718,2024-11-01,98308,0,2024-03-16
12719,POL013431,12719,2024-10-31,1022,0,2024-09-15
12720,POL005538,12720,2024-11-10,24312,0,2024-07-11
12721,POL057276,12721,2024-02-21,76940,0,2024-05-31
12722,POL031484,12722,2024-01-11,53460,0,2024-02-05
12723,POL050922,12723,2024-11-21,60906,0,2024-05-22
12724,POL036237,12724,2024-03-29,27945,0,2024-11-26
12725,POL023792,12725,2024-01-12,40078,0,2024-10-10
12726,POL014005,12726,2024-09-25,62955,0,2024-04-08
12727,POL001267,12727,2024-02-14,73709,0,2024-01-25
12728,POL011213,12728,2024-06-22,94197,0,2024-09-16
12729,POL033541,12729,2024-01-01,39073,0,2024-04-18
12730,POL057089,12730,2024-08-18,1409,0,2024-07-03
12731,POL033414,12731,2024-11-11,57304,0,2024-10-22
12732,POL015103,12732,2024-08-26,62099,0,2024-09-25
12733,POL046382,12733,2024-09-11,14331,0,2024-09-21
12734,POL034126,12734,2024-03-06,67061,0,2024-06-10
12735,POL050792,12735,2024-02-14,89444,0,2024-07-16
12736,POL029717,12736,2024-05-17,97742,0,2024-05-03
12737,POL018627,12737,2024-03-31,6812,0,2024-07-07
12738,POL057153,12738,2024-06-19,79162,0,2024-06-24
12739,POL004805,12739,2024-08-03,93003,0,2024-04-11
12740,POL011846,12740,2024-07-17,44659,0,2024-11-15
12741,POL044902,12741,2024-08-26,25533,0,2024-11-11
12742,POL007919,12742,2024-09-28,78134,0,2024-04-18
12743,POL047151,12743,2024-11-26,233,0,2024-06-07
12744,POL042565,12744,2024-02-19,33468,0,2024-03-21
12745,POL014079,12745,2024-07-05,48243,0,2024-05-16
12746,POL006945,12746,2024-06-12,58498,0,2024-04-08
12747,POL020811,12747,2024-02-25,51988,0,2024-11-18
12748,POL007792,12748,2024-01-09,59012,0,2024-02-07
12749,POL036685,12749,2024-02-13,7985,0,2024-05-22
12750,POL020291,12750,2024-11-18,7992,0,2024-09-04
12751,POL035529,12751,2024-11-01,20163,0,2024-11-14
12752,POL022505,12752,2024-10-26,93259,0,2024-11-25
12753,POL009060,12753,2024-01-04,80044,0,2024-03-04
12754,POL021271,12754,2024-10-20,95624,0,2024-03-25
12755,POL003215,12755,2024-11-06,409,0,2024-06-06
12756,POL011391,12756,2024-07-03,54977,0,2024-01-12
12757,POL026504,12757,2024-08-23,44737,0,2024-02-18
12758,POL027110,12758,2024-01-17,69539,0,2024-05-03
12759,POL024404,12759,2024-09-16,99962,1,2024-07-16
12760,POL020394,12760,2024-02-13,73471,0,2024-09-17
12761,POL003502,12761,2024-05-28,86533,0,2024-06-19
12762,POL052102,12762,2024-10-14,99660,0,2024-01-13
12763,POL007836,12763,2024-07-07,89318,0,2024-08-08
12764,POL043079,12764,2024-03-01,43404,0,2024-05-11
12765,POL031862,12765,2024-02-18,26013,0,2024-10-27
12766,POL045614,12766,2024-10-04,96693,0,2024-07-28
12767,POL054933,12767,2024-10-31,72195,0,2024-07-07
12768,POL049611,12768,2024-02-17,6673,0,2024-04-28
12769,POL054800,12769,2024-03-03,94306,0,2024-08-19
12770,POL010166,12770,2024-04-24,61097,0,2024-05-17
12771,POL009932,12771,2024-01-30,78784,0,2024-10-02
12772,POL054577,12772,2024-02-12,27753,0,2024-09-09
12773,POL010534,12773,2024-10-30,66497,0,2024-05-03
12774,POL009891,12774,2024-09-19,78078,0,2024-02-04
12775,POL041370,12775,2024-03-20,16257,0,2024-10-06
12776,POL019287,12776,2024-06-01,66723,0,2024-04-24
12777,POL029722,12777,2024-06-20,31788,0,2024-07-29
12778,POL052950,12778,2024-04-19,91365,0,2024-04-07
12779,POL031463,12779,2024-06-27,66658,0,2024-01-17
12780,POL003358,12780,2024-02-04,75395,0,2024-11-11
12781,POL037280,12781,2024-05-03,22911,0,2024-06-09
12782,POL046205,12782,2024-10-10,17298,0,2024-11-09
12783,POL043920,12783,2024-02-04,31673,0,2024-04-29
12784,POL047730,12784,2024-10-30,38274,0,2024-10-09
12785,POL003149,12785,2024-05-05,24728,0,2024-03-04
12786,POL056037,12786,2024-09-05,32293,0,2024-04-11
12787,POL044119,12787,2024-11-23,68530,0,2024-10-30
12788,POL051341,12788,2024-06-11,29219,0,2024-07-14
12789,POL017112,12789,2024-04-04,67637,0,2024-06-26
12790,POL011761,12790,2024-06-25,65393,0,2024-01-18
12791,POL022215,12791,2024-07-25,29860,0,2024-06-06
12792,POL042076,12792,2024-03-13,41875,1,2024-01-22
12793,POL028908,12793,2024-03-11,31122,0,2024-11-22
12794,POL053219,12794,2024-06-29,45690,0,2024-07-17
12795,POL045915,12795,2024-06-07,80144,0,2024-04-24
12796,POL049896,12796,2024-04-09,24356,1,2024-09-17
12797,POL020065,12797,2024-08-31,9657,0,2024-10-01
12798,POL004438,12798,2024-03-29,52063,0,2024-03-18
12799,POL010888,12799,2024-07-21,16764,0,2024-04-02
12800,POL001036,12800,2024-04-14,49350,0,2024-01-29
12801,POL008280,12801,2024-05-29,26815,0,2024-03-10
12802,POL056190,12802,2024-06-25,38828,0,2024-11-19
12803,POL003604,12803,2024-08-09,70102,1,2024-02-10
12804,POL026592,12804,2024-07-29,75469,0,2024-08-16
12805,POL003955,12805,2024-05-20,2984,0,2024-06-27
12806,POL012925,12806,2024-07-09,26494,0,2024-03-16
12807,POL048900,12807,2024-09-05,36664,0,2024-08-12
12808,POL042583,12808,2024-02-29,9319,0,2024-05-26
12809,POL004024,12809,2024-07-28,48640,0,2024-09-24
12810,POL027836,12810,2024-05-26,61055,1,2024-11-27
12811,POL008618,12811,2024-03-14,6087,0,2024-04-21
12812,POL040088,12812,2024-07-05,40349,0,2024-09-13
12813,POL027608,12813,2024-09-09,8551,0,2024-03-20
12814,POL002565,12814,2024-08-10,62383,0,2024-07-06
12815,POL014152,12815,2024-07-14,42055,0,2024-08-19
12816,POL020055,12816,2024-06-10,37637,0,2024-11-22
12817,POL006080,12817,2024-04-10,79766,0,2024-03-08
12818,POL010177,12818,2024-05-22,91821,0,2024-08-09
12819,POL012735,12819,2024-09-01,28119,0,2024-11-10
12820,POL005643,12820,2024-07-29,42316,0,2024-09-04
12821,POL036228,12821,2024-02-19,67094,0,2024-08-02
12822,POL017229,12822,2024-01-23,27343,0,2024-03-27
12823,POL002935,12823,2024-10-21,48827,0,2024-09-26
12824,POL016144,12824,2024-03-01,15844,0,2024-03-22
12825,POL016717,12825,2024-05-17,50732,0,2024-08-04
12826,POL042208,12826,2024-09-10,34642,0,2024-07-04
12827,POL011606,12827,2024-02-06,64814,0,2024-11-30
12828,POL057641,12828,2024-10-08,7796,0,2024-01-26
12829,POL001680,12829,2024-03-07,57231,0,2024-08-29
12830,POL010567,12830,2024-09-14,84504,0,2024-04-08
12831,POL004437,12831,2024-06-19,24656,0,2024-10-17
12832,POL005503,12832,2024-07-19,34499,0,2024-03-15
12833,POL054160,12833,2024-07-29,10540,0,2024-11-17
12834,POL027790,12834,2024-02-21,51870,0,2024-10-21
12835,POL028591,12835,2024-02-04,4202,0,2024-08-08
12836,POL003548,12836,2024-02-23,74724,0,2024-11-07
12837,POL045403,12837,2024-11-26,52622,0,2024-01-22
12838,POL015261,12838,2024-10-14,58740,0,2024-10-31
12839,POL019509,12839,2024-02-09,25305,0,2024-02-17
12840,POL027601,12840,2024-10-14,72796,0,2024-07-25
12841,POL003150,12841,2024-08-23,87501,0,2024-06-03
12842,POL013906,12842,2024-01-26,67476,0,2024-05-22
12843,POL041945,12843,2024-06-24,22777,0,2024-10-21
12844,POL027334,12844,2024-08-20,80567,1,2024-11-29
12845,POL039411,12845,2024-07-30,48785,0,2024-05-08
12846,POL038720,12846,2024-11-15,37372,0,2024-03-06
12847,POL005074,12847,2024-07-20,2827,0,2024-03-29
12848,POL041771,12848,2024-07-25,96740,0,2024-02-21
12849,POL041316,12849,2024-06-15,83031,0,2024-01-16
12850,POL039895,12850,2024-05-20,71582,0,2024-11-05
12851,POL037655,12851,2024-08-27,28590,0,2024-02-04
12852,POL024431,12852,2024-08-09,41788,0,2024-03-13
12853,POL033651,12853,2024-05-28,90524,0,2024-05-08
12854,POL037387,12854,2024-06-13,26894,1,2024-08-14
12855,POL056737,12855,2024-08-18,98999,0,2024-02-19
12856,POL007260,12856,2024-11-19,75566,0,2024-05-13
12857,POL003052,12857,2024-07-14,30558,1,2024-06-24
12858,POL051712,12858,2024-03-08,91574,0,2024-04-24
12859,POL006485,12859,2024-05-05,84210,0,2024-03-21
12860,POL031048,12860,2024-03-02,52980,0,2024-11-03
12861,POL020793,12861,2024-10-20,24193,0,2024-06-26
12862,POL041186,12862,2024-05-26,48567,0,2024-03-04
12863,POL002529,12863,2024-11-06,68780,0,2024-06-17
12864,POL031606,12864,2024-09-06,89980,0,2024-04-26
12865,POL031400,12865,2024-11-21,23099,0,2024-07-09
12866,POL050656,12866,2024-09-21,70268,0,2024-08-18
12867,POL056013,12867,2024-01-07,43427,0,2024-07-11
12868,POL032015,12868,2024-11-04,84442,0,2024-08-23
12869,POL007918,12869,2024-03-19,45862,0,2024-07-17
12870,POL028044,12870,2024-03-23,98544,0,2024-02-10
12871,POL022003,12871,2024-04-20,89910,0,2024-07-15
12872,POL024018,12872,2024-09-20,16559,0,2024-06-20
12873,POL037279,12873,2024-11-25,85382,0,2024-09-07
12874,POL048275,12874,2024-04-17,46332,0,2024-09-23
12875,POL005722,12875,2024-09-28,92172,1,2024-04-04
12876,POL012573,12876,2024-06-12,79397,0,2024-08-07
12877,POL046902,12877,2024-04-04,23389,0,2024-10-15
12878,POL027660,12878,2024-04-16,91336,0,2024-10-23
12879,POL058384,12879,2024-04-07,29061,0,2024-08-12
12880,POL049890,12880,2024-10-10,60770,0,2024-04-05
12881,POL006285,12881,2024-09-07,43361,0,2024-07-24
12882,POL027084,12882,2024-09-28,81053,0,2024-11-01
12883,POL006347,12883,2024-01-20,98198,0,2024-09-07
12884,POL020560,12884,2024-06-05,27780,0,2024-05-25
12885,POL046662,12885,2024-01-31,92854,0,2024-05-06
12886,POL053478,12886,2024-11-21,26628,0,2024-01-19
12887,POL004889,12887,2024-01-13,92839,0,2024-08-25
12888,POL008850,12888,2024-11-13,41918,0,2024-05-24
12889,POL009117,12889,2024-11-22,32217,0,2024-09-25
12890,POL038770,12890,2024-06-01,6423,0,2024-03-07
12891,POL055497,12891,2024-08-30,65507,0,2024-11-09
12892,POL007414,12892,2024-09-25,63568,1,2024-09-29
12893,POL053214,12893,2024-07-14,69301,0,2024-06-14
12894,POL047231,12894,2024-10-08,38253,0,2024-01-18
12895,POL004877,12895,2024-06-04,88515,0,2024-01-23
12896,POL006084,12896,2024-01-13,43664,0,2024-08-16
12897,POL049123,12897,2024-09-16,93330,0,2024-08-14
12898,POL015408,12898,2024-02-07,41653,0,2024-07-27
12899,POL006154,12899,2024-02-23,56704,0,2024-11-01
12900,POL014367,12900,2024-08-18,9893,0,2024-03-07
12901,POL041896,12901,2024-07-24,45404,0,2024-04-15
12902,POL031672,12902,2024-09-08,2147,0,2024-06-09
12903,POL017858,12903,2024-06-09,47944,0,2024-07-30
12904,POL046042,12904,2024-08-05,27190,0,2024-01-09
12905,POL024169,12905,2024-02-05,81073,0,2024-05-02
12906,POL001987,12906,2024-11-06,46318,0,2024-07-07
12907,POL042692,12907,2024-09-11,10243,1,2024-07-31
12908,POL003248,12908,2024-08-12,25093,0,2024-08-12
12909,POL054019,12909,2024-08-18,6894,0,2024-08-25
12910,POL054652,12910,2024-08-31,36749,0,2024-08-28
12911,POL044649,12911,2024-08-12,36656,0,2024-07-30
12912,POL047987,12912,2024-05-14,49178,0,2024-10-13
12913,POL047479,12913,2024-05-18,88861,0,2024-02-15
12914,POL014192,12914,2024-04-11,47742,0,2024-11-30
12915,POL018624,12915,2024-03-29,25242,0,2024-08-12
12916,POL021249,12916,2024-10-07,70464,0,2024-08-24
12917,POL044361,12917,2024-03-10,2001,0,2024-11-23
12918,POL051770,12918,2024-06-25,95160,0,2024-09-23
12919,POL054945,12919,2024-08-12,16390,0,2024-04-21
12920,POL037632,12920,2024-11-09,3123,0,2024-05-26
12921,POL036211,12921,2024-03-14,17639,0,2024-05-29
12922,POL023284,12922,2024-02-01,41722,0,2024-08-19
12923,POL018389,12923,2024-03-13,88411,0,2024-07-23
12924,POL030854,12924,2024-06-27,2992,0,2024-11-11
12925,POL055784,12925,2024-01-01,16102,0,2024-09-19
12926,POL029493,12926,2024-10-18,18121,0,2024-03-10
12927,POL032065,12927,2024-06-07,89527,0,2024-01-16
12928,POL005403,12928,2024-11-13,75996,0,2024-04-18
12929,POL004865,12929,2024-04-09,73411,0,2024-01-27
12930,POL057002,12930,2024-11-23,53949,0,2024-06-26
12931,POL049509,12931,2024-01-05,59201,0,2024-06-21
12932,POL001868,12932,2024-08-09,3044,0,2024-08-18
12933,POL037395,12933,2024-07-07,11644,0,2024-01-04
12934,POL050283,12934,2024-06-26,62365,0,2024-05-12
12935,POL001795,12935,2024-11-30,96135,0,2024-04-28
12936,POL041315,12936,2024-02-13,63853,0,2024-07-27
12937,POL017345,12937,2024-10-01,69252,0,2024-08-14
12938,POL011117,12938,2024-08-16,49585,0,2024-08-29
12939,POL017097,12939,2024-05-07,54264,0,2024-04-17
12940,POL024705,12940,2024-01-16,30727,0,2024-05-24
12941,POL010445,12941,2024-07-20,29704,1,2024-06-27
12942,POL019914,12942,2024-07-10,56439,0,2024-01-23
12943,POL058529,12943,2024-07-25,47234,0,2024-08-31
12944,POL040959,12944,2024-09-21,59417,0,2024-02-06
12945,POL048103,12945,2024-07-25,75609,1,2024-02-08
12946,POL038712,12946,2024-08-03,6600,0,2024-11-04
12947,POL012919,12947,2024-06-18,39336,0,2024-11-21
12948,POL047098,12948,2024-01-30,14118,0,2024-11-09
12949,POL014678,12949,2024-04-21,66133,0,2024-04-18
12950,POL041531,12950,2024-09-14,85339,0,2024-09-04
12951,POL033325,12951,2024-08-01,1467,0,2024-04-25
12952,POL022889,12952,2024-10-04,84033,0,2024-03-22
12953,POL001266,12953,2024-06-30,36327,0,2024-05-22
12954,POL050321,12954,2024-10-03,38168,0,2024-07-09
12955,POL045389,12955,2024-06-06,62291,0,2024-11-22
12956,POL021408,12956,2024-10-06,19807,0,2024-03-10
12957,POL009035,12957,2024-03-01,67186,0,2024-05-12
12958,POL008551,12958,2024-07-28,28775,0,2024-11-16
12959,POL051774,12959,2024-07-28,41143,0,2024-11-29
12960,POL033620,12960,2024-02-26,75204,0,2024-09-10
12961,POL017870,12961,2024-11-29,45691,0,2024-04-27
12962,POL034459,12962,2024-08-11,53613,0,2024-10-03
12963,POL039784,12963,2024-08-30,66924,0,2024-03-30
12964,POL034549,12964,2024-10-20,55248,0,2024-03-09
12965,POL028897,12965,2024-07-09,73954,0,2024-03-21
12966,POL047459,12966,2024-10-14,26457,0,2024-06-20
12967,POL020534,12967,2024-08-01,45552,0,2024-09-17
12968,POL002745,12968,2024-04-05,63870,0,2024-04-02
12969,POL040117,12969,2024-03-04,94968,0,2024-10-25
12970,POL012792,12970,2024-11-09,65568,0,2024-11-20
12971,POL034542,12971,2024-08-29,350,0,2024-05-14
12972,POL027307,12972,2024-05-21,18592,0,2024-02-02
12973,POL003869,12973,2024-05-20,88494,0,2024-08-20
12974,POL040987,12974,2024-10-25,6727,0,2024-02-21
12975,POL010870,12975,2024-11-04,30212,0,2024-07-28
12976,POL007604,12976,2024-11-21,44401,0,2024-08-22
12977,POL051416,12977,2024-10-29,47701,0,2024-04-16
12978,POL000835,12978,2024-11-19,81888,0,2024-02-26
12979,POL027481,12979,2024-05-23,35632,1,2024-11-14
12980,POL015488,12980,2024-11-13,15180,0,2024-03-28
12981,POL031490,12981,2024-10-14,42487,0,2024-10-26
12982,POL024569,12982,2024-10-08,80918,0,2024-07-25
12983,POL001843,12983,2024-05-28,35681,0,2024-02-29
12984,POL051326,12984,2024-03-31,29411,0,2024-02-08
12985,POL051060,12985,2024-02-14,3040,1,2024-11-11
12986,POL022829,12986,2024-10-10,93084,0,2024-01-19
12987,POL004220,12987,2024-04-21,76333,0,2024-10-22
12988,POL028276,12988,2024-07-18,17024,0,2024-08-04
12989,POL045947,12989,2024-11-04,87271,0,2024-06-30
12990,POL042471,12990,2024-06-15,36942,0,2024-01-04
12991,POL025576,12991,2024-01-03,60418,0,2024-03-10
12992,POL027979,12992,2024-04-18,65385,0,2024-10-24
12993,POL051887,12993,2024-10-05,40244,0,2024-03-25
12994,POL043373,12994,2024-08-15,81683,0,2024-01-19
12995,POL010455,12995,2024-01-27,58878,0,2024-07-26
12996,POL036353,12996,2024-11-20,45744,0,2024-05-11
12997,POL043629,12997,2024-04-25,26700,0,2024-09-11
12998,POL038984,12998,2024-09-02,61452,0,2024-02-06
12999,POL005645,12999,2024-11-17,91195,0,2024-11-14
13000,POL034551,13000,2024-04-18,41830,1,2024-08-19
13001,POL021240,13001,2024-08-11,11293,0,2024-10-12
13002,POL043034,13002,2024-10-28,99368,0,2024-11-13
13003,POL038461,13003,2024-01-30,31271,0,2024-08-14
13004,POL013639,13004,2024-10-27,45539,0,2024-02-15
13005,POL051705,13005,2024-09-08,83276,0,2024-04-13
13006,POL046456,13006,2024-03-18,73179,0,2024-11-08
13007,POL027858,13007,2024-04-14,42450,0,2024-08-15
13008,POL016046,13008,2024-01-11,11673,0,2024-05-03
13009,POL002230,13009,2024-01-24,43626,0,2024-06-16
13010,POL045184,13010,2024-04-03,46826,0,2024-11-04
13011,POL024101,13011,2024-08-25,79851,0,2024-10-20
13012,POL044993,13012,2024-10-15,86795,0,2024-01-23
13013,POL047967,13013,2024-06-06,82430,0,2024-08-16
13014,POL004924,13014,2024-04-25,74612,0,2024-04-01
13015,POL013428,13015,2024-05-02,50623,0,2024-03-01
13016,POL009397,13016,2024-08-12,5671,0,2024-11-25
13017,POL005248,13017,2024-09-15,33590,0,2024-01-06
13018,POL034098,13018,2024-05-03,72095,0,2024-01-06
13019,POL057539,13019,2024-11-20,5452,0,2024-05-07
13020,POL046224,13020,2024-07-17,79890,0,2024-03-08
13021,POL001588,13021,2024-02-12,48479,0,2024-03-05
13022,POL006426,13022,2024-04-19,12774,0,2024-08-13
13023,POL045617,13023,2024-09-05,47228,0,2024-04-22
13024,POL013237,13024,2024-02-13,7426,0,2024-05-01
13025,POL045552,13025,2024-07-29,93634,0,2024-03-24
13026,POL008326,13026,2024-01-16,39307,0,2024-06-22
13027,POL019576,13027,2024-02-11,77516,0,2024-11-08
13028,POL039771,13028,2024-06-27,25238,0,2024-03-19
13029,POL055198,13029,2024-11-11,41202,0,2024-10-18
13030,POL054884,13030,2024-11-03,29829,0,2024-05-23
13031,POL000046,13031,2024-06-15,10724,0,2024-09-21
13032,POL012316,13032,2024-10-19,88380,0,2024-06-14
13033,POL035493,13033,2024-03-21,59788,0,2024-07-28
13034,POL033011,13034,2024-03-01,52108,0,2024-07-05
13035,POL033156,13035,2024-04-10,90557,0,2024-11-15
13036,POL025560,13036,2024-01-24,8848,1,2024-11-18
13037,POL024550,13037,2024-06-29,81107,0,2024-03-03
13038,POL025024,13038,2024-09-24,84670,0,2024-02-18
13039,POL051544,13039,2024-11-01,62187,0,2024-08-19
13040,POL018223,13040,2024-01-25,37722,0,2024-05-03
13041,POL011364,13041,2024-02-17,31445,0,2024-09-05
13042,POL039143,13042,2024-01-25,31063,0,2024-07-12
13043,POL012938,13043,2024-01-23,57014,0,2024-08-02
13044,POL007625,13044,2024-05-22,1327,0,2024-05-24
13045,POL046283,13045,2024-05-02,33703,0,2024-03-15
13046,POL018163,13046,2024-01-26,74128,0,2024-04-14
13047,POL005836,13047,2024-01-18,85120,0,2024-11-08
13048,POL051408,13048,2024-03-31,96321,0,2024-03-26
13049,POL055467,13049,2024-10-08,1932,0,2024-08-15
13050,POL055154,13050,2024-08-30,67620,0,2024-08-01
13051,POL014777,13051,2024-07-31,83209,0,2024-01-25
13052,POL020576,13052,2024-01-25,49832,0,2024-08-05
13053,POL004481,13053,2024-09-09,47198,0,2024-01-23
13054,POL013626,13054,2024-01-14,46759,0,2024-11-01
13055,POL033949,13055,2024-08-25,76367,0,2024-01-30
13056,POL055499,13056,2024-07-27,79300,0,2024-05-27
13057,POL004209,13057,2024-02-23,57747,0,2024-06-03
13058,POL006965,13058,2024-08-17,6005,0,2024-06-24
13059,POL010646,13059,2024-11-20,20740,0,2024-09-19
13060,POL004975,13060,2024-05-12,57298,0,2024-04-14
13061,POL003370,13061,2024-03-20,98412,0,2024-02-21
13062,POL021288,13062,2024-04-22,63191,0,2024-02-18
