policy_id,subscription_length,claim_status,vehicle_id,customer_id
POL016370,1.0,0,12208,12208
POL030980,10.5,1,12209,12209
POL009200,11.1,0,12210,12210
POL026584,11.8,0,12211,12211
POL024608,10.6,0,12212,12212
POL018660,7.4,0,12213,12213
POL048909,10.4,0,12214,12214
POL001992,2.2,0,12215,12215
POL028694,0.7,0,12216,12216
POL025098,12.4,0,12217,12217
POL023329,5.8,0,12218,12218
POL051953,3.4,0,12219,12219
POL039118,10.1,0,12220,12220
POL024080,0.1,0,12221,12221
POL031325,10.0,1,12222,12222
POL005458,2.8,1,12223,12223
POL012233,12.3,0,12224,12224
POL016394,2.3,0,12225,12225
POL023504,8.9,0,12226,12226
POL021942,10.2,0,12227,12227
POL002863,10.1,0,12228,12228
POL041603,10.9,0,12229,12229
POL046808,0.3,0,12230,12230
POL037166,12.4,0,12231,12231
POL009548,4.9,0,12232,12232
POL048386,7.3,0,12233,12233
POL017283,1.3,0,12234,12234
POL042680,3.0,0,12235,12235
POL028370,4.3,0,12236,12236
POL016216,9.8,0,12237,12237
POL056788,11.2,0,12238,12238
POL030961,0.3,0,12239,12239
POL029172,10.5,0,12240,12240
POL007489,2.9,0,12241,12241
POL017440,5.4,0,12242,12242
POL054341,11.0,0,12243,12243
POL040359,2.6,0,12244,12244
POL004201,7.1,0,12245,12245
POL015936,0.3,0,12246,12246
POL025471,6.5,0,12247,12247
POL039581,1.7,0,12248,12248
POL034276,1.3,0,12249,12249
POL057887,3.5,0,12250,12250
POL024116,5.8,0,12251,12251
POL016177,3.3,1,12252,12252
POL001275,2.8,0,12253,12253
POL007666,8.5,0,12254,12254
POL020597,5.3,0,12255,12255
POL039557,12.3,0,12256,12256
POL045429,0.9,0,12257,12257
POL002069,0.9,0,12258,12258
POL005542,3.3,0,12259,12259
POL020311,1.2,0,12260,12260
POL026544,2.9,0,12261,12261
POL043476,4.7,0,12262,12262
POL020117,6.7,0,12263,12263
POL007130,6.5,0,12264,12264
POL037982,4.2,0,12265,12265
POL052560,12.4,0,12266,12266
POL036357,12.4,0,12267,12267
POL011599,10.6,0,12268,12268
POL018006,12.2,0,12269,12269
POL036402,2.1,0,12270,12270
POL012752,9.0,1,12271,12271
POL024231,0.9,0,12272,12272
POL035354,5.5,0,12273,12273
POL002251,5.1,0,12274,12274
POL011047,10.5,0,12275,12275
POL018903,12.0,0,12276,12276
POL024734,5.4,0,12277,12277
POL045302,7.8,0,12278,12278
POL037702,2.0,0,12279,12279
POL044969,0.7,0,12280,12280
POL038026,12.1,0,12281,12281
POL046244,10.1,0,12282,12282
POL010015,0.8,0,12283,12283
POL019932,12.2,0,12284,12284
POL004937,12.5,0,12285,12285
POL058294,1.8,0,12286,12286
POL012955,1.0,0,12287,12287
POL048802,10.5,1,12288,12288
POL024809,0.9,0,12289,12289
POL055416,1.5,0,12290,12290
POL055360,0.5,0,12291,12291
POL051658,0.7,0,12292,12292
POL025545,3.4,0,12293,12293
POL019979,2.8,0,12294,12294
POL029997,5.8,0,12295,12295
POL014605,10.8,1,12296,12296
POL019995,10.3,0,12297,12297
POL004728,10.2,0,12298,12298
POL042756,5.6,0,12299,12299
POL025816,7.3,0,12300,12300
POL050349,4.6,0,12301,12301
POL044286,10.5,0,12302,12302
POL038713,2.1,0,12303,12303
POL041382,10.8,0,12304,12304
POL033075,10.3,0,12305,12305
POL048480,0.9,0,12306,12306
POL009504,11.5,0,12307,12307
POL013357,11.4,0,12308,12308
POL013992,0.9,0,12309,12309
POL029382,2.7,0,12310,12310
POL017285,0.9,0,12311,12311
POL014140,6.2,0,12312,12312
POL024178,3.7,0,12313,12313
POL034441,8.8,0,12314,12314
POL043064,10.8,0,12315,12315
POL011870,3.6,0,12316,12316
POL012531,5.7,0,12317,12317
POL033662,6.6,0,12318,12318
POL019443,5.2,0,12319,12319
POL009177,8.2,0,12320,12320
POL008283,10.6,0,12321,12321
POL025518,2.6,0,12322,12322
POL005582,12.1,0,12323,12323
POL045316,2.6,0,12324,12324
POL013702,11.6,0,12325,12325
POL057849,10.3,0,12326,12326
POL053203,2.1,0,12327,12327
POL000213,1.5,0,12328,12328
POL026668,2.7,0,12329,12329
POL048786,10.3,1,12330,12330
POL049679,0.9,0,12331,12331
POL045307,1.1,0,12332,12332
POL057107,9.6,0,12333,12333
POL057639,2.6,0,12334,12334
POL020684,12.2,0,12335,12335
POL026621,10.7,0,12336,12336
POL008856,7.2,0,12337,12337
POL017802,1.7,0,12338,12338
POL044325,0.3,0,12339,12339
POL031561,0.3,0,12340,12340
POL035071,7.5,0,12341,12341
POL018829,0.7,0,12342,12342
POL042001,4.8,0,12343,12343
POL012104,11.0,1,12344,12344
POL011337,10.8,0,12345,12345
POL025963,1.0,0,12346,12346
POL041190,1.2,0,12347,12347
POL020963,10.4,0,12348,12348
POL017831,11.4,0,12349,12349
POL029286,10.2,0,12350,12350
POL048066,10.8,0,12351,12351
POL053444,10.6,0,12352,12352
POL044904,10.1,0,12353,12353
POL015258,0.8,0,12354,12354
POL024915,12.3,0,12355,12355
POL021911,3.9,0,12356,12356
POL010629,0.9,0,12357,12357
POL002819,12.0,0,12358,12358
POL050799,11.2,0,12359,12359
POL000483,11.4,1,12360,12360
POL031498,1.0,0,12361,12361
POL017859,12.0,0,12362,12362
POL047592,2.4,0,12363,12363
POL050709,5.1,0,12364,12364
POL044816,0.4,0,12365,12365
POL010789,11.1,0,12366,12366
POL045584,10.6,0,12367,12367
POL008502,8.2,0,12368,12368
POL038525,10.9,1,12369,12369
POL021168,2.9,0,12370,12370
POL025248,1.0,0,12371,12371
POL004953,2.6,0,12372,12372
POL008250,0.4,0,12373,12373
POL055837,7.6,0,12374,12374
POL032880,2.5,0,12375,12375
POL012479,0.9,0,12376,12376
POL009942,8.0,0,12377,12377
POL053876,1.9,0,12378,12378
POL013281,0.9,0,12379,12379
POL028867,0.3,0,12380,12380
POL048088,0.1,0,12381,12381
POL009176,10.8,0,12382,12382
POL035259,2.9,0,12383,12383
POL058129,3.9,0,12384,12384
POL034285,10.8,0,12385,12385
POL026921,0.1,0,12386,12386
POL031929,1.5,0,12387,12387
POL033442,4.8,0,12388,12388
POL051679,0.4,0,12389,12389
POL026809,1.0,0,12390,12390
POL053604,7.4,0,12391,12391
POL056678,4.7,0,12392,12392
POL008320,10.7,0,12393,12393
POL039708,9.1,0,12394,12394
POL023549,2.0,0,12395,12395
POL053923,0.5,0,12396,12396
POL005514,7.3,0,12397,12397
POL049438,2.4,0,12398,12398
POL032165,0.9,0,12399,12399
POL048181,2.8,0,12400,12400
POL053394,9.8,0,12401,12401
POL056936,7.8,0,12402,12402
POL055800,0.4,0,12403,12403
POL026804,8.5,0,12404,12404
POL055268,2.7,0,12405,12405
POL055660,0.8,0,12406,12406
POL008064,0.9,0,12407,12407
POL000401,1.5,0,12408,12408
POL013270,2.1,0,12409,12409
POL012766,11.4,0,12410,12410
POL055368,0.1,0,12411,12411
POL007632,7.1,0,12412,12412
POL023987,2.6,0,12413,12413
POL032138,11.7,1,12414,12414
POL002087,0.8,0,12415,12415
POL004664,0.8,0,12416,12416
POL047026,1.8,0,12417,12417
POL044304,12.0,0,12418,12418
POL050839,7.7,0,12419,12419
POL045744,3.8,0,12420,12420
POL028479,10.1,0,12421,12421
POL003049,5.5,0,12422,12422
POL052796,11.0,0,12423,12423
POL007788,0.5,0,12424,12424
POL056440,11.3,0,12425,12425
POL003478,1.6,0,12426,12426
POL037358,11.5,0,12427,12427
POL018638,5.9,0,12428,12428
POL003348,2.5,0,12429,12429
POL037033,6.9,0,12430,12430
POL024067,1.0,0,12431,12431
POL013202,2.8,0,12432,12432
POL044208,4.6,0,12433,12433
POL031635,5.7,0,12434,12434
POL033587,0.8,0,12435,12435
POL034699,8.7,0,12436,12436
POL045321,4.9,0,12437,12437
POL042793,5.0,0,12438,12438
POL027987,10.6,0,12439,12439
POL042402,10.8,0,12440,12440
POL043330,0.2,0,12441,12441
POL037998,5.5,0,12442,12442
POL009552,2.8,0,12443,12443
POL043187,0.1,0,12444,12444
POL053159,0.2,0,12445,12445
POL037942,1.2,0,12446,12446
POL016521,4.1,0,12447,12447
POL052033,9.1,0,12448,12448
POL033244,0.9,0,12449,12449
POL039357,11.1,0,12450,12450
POL010119,12.2,0,12451,12451
POL038193,5.3,0,12452,12452
POL029837,0.9,0,12453,12453
POL013533,8.9,0,12454,12454
POL010434,5.8,0,12455,12455
POL047473,1.2,0,12456,12456
POL015489,0.8,0,12457,12457
POL036735,10.7,0,12458,12458
POL015694,11.1,0,12459,12459
POL041225,1.4,0,12460,12460
POL044174,8.0,0,12461,12461
POL025452,5.0,0,12462,12462
POL007634,10.4,0,12463,12463
POL033490,6.0,0,12464,12464
POL051184,8.8,0,12465,12465
POL012978,11.1,0,12466,12466
POL057790,11.5,0,12467,12467
POL046425,11.4,0,12468,12468
POL023441,12.0,1,12469,12469
POL035430,0.1,0,12470,12470
POL030664,8.3,0,12471,12471
POL047296,10.4,0,12472,12472
POL022297,4.5,0,12473,12473
POL001117,12.1,0,12474,12474
POL053263,6.2,0,12475,12475
POL000036,11.9,0,12476,12476
POL004344,8.6,0,12477,12477
POL014641,1.8,0,12478,12478
POL018963,5.2,0,12479,12479
POL014753,9.8,0,12480,12480
POL058360,2.0,0,12481,12481
POL028199,12.3,0,12482,12482
POL051119,2.3,0,12483,12483
POL018970,5.4,0,12484,12484
POL034490,5.2,0,12485,12485
POL005013,0.9,0,12486,12486
POL024654,1.2,0,12487,12487
POL019595,1.7,0,12488,12488
POL039437,3.5,0,12489,12489
POL050492,5.3,0,12490,12490
POL030165,10.5,0,12491,12491
POL020432,5.9,0,12492,12492
POL004464,0.4,0,12493,12493
POL042775,5.3,0,12494,12494
POL031411,12.4,0,12495,12495
POL026720,3.9,0,12496,12496
POL057421,0.9,0,12497,12497
POL000358,7.6,0,12498,12498
POL051021,5.3,0,12499,12499
POL004483,2.4,0,12500,12500
POL004942,2.6,0,12501,12501
POL041256,0.4,0,12502,12502
POL004285,6.4,0,12503,12503
POL032458,3.2,0,12504,12504
POL034210,0.3,0,12505,12505
POL036208,10.5,0,12506,12506
POL051449,0.1,0,12507,12507
POL001723,8.4,0,12508,12508
POL004232,10.7,0,12509,12509
POL056806,0.0,0,12510,12510
POL016860,11.4,0,12511,12511
POL001062,11.4,0,12512,12512
POL008597,2.2,0,12513,12513
POL003458,1.0,1,12514,12514
POL001095,11.2,0,12515,12515
POL058451,2.5,0,12516,12516
POL035492,0.5,0,12517,12517
POL045598,9.8,0,12518,12518
POL021113,0.1,0,12519,12519
POL058480,10.8,0,12520,12520
POL024677,10.1,0,12521,12521
POL025529,12.3,0,12522,12522
POL022194,0.8,0,12523,12523
POL009524,5.8,0,12524,12524
POL021892,4.3,0,12525,12525
POL055833,11.6,0,12526,12526
POL030876,12.1,0,12527,12527
POL027841,0.7,0,12528,12528
POL054411,12.3,0,12529,12529
POL020077,10.8,0,12530,12530
POL015241,10.6,0,12531,12531
POL039502,10.6,0,12532,12532
POL002694,11.8,0,12533,12533
POL052525,10.3,0,12534,12534
POL015455,11.1,0,12535,12535
POL022024,10.1,0,12536,12536
POL055224,4.0,0,12537,12537
POL019319,2.4,0,12538,12538
POL001090,2.8,0,12539,12539
POL046454,6.1,0,12540,12540
POL036639,12.0,0,12541,12541
POL044589,10.5,0,12542,12542
POL024832,3.0,0,12543,12543
POL024866,0.8,0,12544,12544
POL026834,12.0,0,12545,12545
POL016179,7.7,0,12546,12546
POL013740,10.8,0,12547,12547
POL015567,7.0,0,12548,12548
POL027970,4.1,0,12549,12549
POL010460,0.4,0,12550,12550
POL042153,1.0,0,12551,12551
POL033264,3.2,0,12552,12552
POL056149,10.7,0,12553,12553
POL019698,11.4,0,12554,12554
POL023272,0.9,0,12555,12555
POL014621,11.0,0,12556,12556
POL021649,2.4,0,12557,12557
POL000992,11.2,0,12558,12558
POL006443,8.6,1,12559,12559
POL052070,10.1,0,12560,12560
POL045216,0.9,0,12561,12561
POL019427,4.9,0,12562,12562
POL058494,9.3,0,12563,12563
POL049891,0.1,0,12564,12564
POL011662,6.5,0,12565,12565
POL046293,11.8,0,12566,12566
POL053428,0.4,0,12567,12567
POL021413,1.7,0,12568,12568
POL047047,2.8,0,12569,12569
POL020781,10.8,0,12570,12570
POL029643,11.6,0,12571,12571
POL037434,2.0,0,12572,12572
POL008778,1.2,0,12573,12573
POL046048,9.0,0,12574,12574
POL037518,2.1,0,12575,12575
POL033523,0.9,0,12576,12576
POL041411,5.5,0,12577,12577
POL008761,7.7,0,12578,12578
POL038040,12.2,0,12579,12579
POL000352,9.6,0,12580,12580
POL022980,3.7,0,12581,12581
POL004824,6.2,0,12582,12582
POL051610,2.6,0,12583,12583
POL050911,12.2,0,12584,12584
POL045335,3.6,0,12585,12585
POL020637,12.2,0,12586,12586
POL047333,1.2,0,12587,12587
POL010180,10.9,0,12588,12588
POL048121,8.5,0,12589,12589
POL026614,10.7,0,12590,12590
POL003838,8.9,0,12591,12591
POL016029,9.2,0,12592,12592
POL023179,9.4,0,12593,12593
POL042824,6.3,0,12594,12594
POL012786,1.7,0,12595,12595
POL030499,1.4,0,12596,12596
POL025721,1.0,0,12597,12597
POL028533,11.0,0,12598,12598
POL044133,6.1,0,12599,12599
POL030849,5.4,0,12600,12600
POL039800,11.2,0,12601,12601
POL019814,1.0,0,12602,12602
POL025953,2.5,0,12603,12603
POL019644,10.4,0,12604,12604
POL052443,10.8,0,12605,12605
POL026270,10.7,0,12606,12606
POL025767,11.8,0,12607,12607
POL010215,2.9,0,12608,12608
POL057865,0.9,0,12609,12609
POL004402,10.1,0,12610,12610
POL006791,2.2,0,12611,12611
POL011533,5.5,0,12612,12612
POL008447,2.9,0,12613,12613
POL054634,2.2,0,12614,12614
POL001476,0.5,0,12615,12615
POL039403,3.5,0,12616,12616
POL002337,0.3,0,12617,12617
POL033099,10.4,0,12618,12618
POL005185,2.9,0,12619,12619
POL041715,0.9,0,12620,12620
POL017580,0.1,0,12621,12621
POL009481,3.7,0,12622,12622
POL034308,4.3,0,12623,12623
POL012349,0.1,0,12624,12624
POL023542,11.1,0,12625,12625
POL024957,2.5,0,12626,12626
POL021145,7.0,0,12627,12627
POL017205,3.9,0,12628,12628
POL012080,10.5,0,12629,12629
POL020640,0.1,0,12630,12630
POL015022,6.3,0,12631,12631
POL058107,2.9,0,12632,12632
POL039684,0.4,0,12633,12633
POL027939,5.2,0,12634,12634
POL051116,11.9,0,12635,12635
POL047635,6.8,0,12636,12636
POL045059,2.3,0,12637,12637
POL047196,12.5,0,12638,12638
POL004200,5.4,0,12639,12639
POL037649,1.1,0,12640,12640
POL006581,3.4,0,12641,12641
POL007453,11.1,0,12642,12642
POL019344,1.2,0,12643,12643
POL042633,4.0,0,12644,12644
POL017040,0.4,0,12645,12645
POL052736,12.4,0,12646,12646
POL014036,11.6,1,12647,12647
POL057576,6.3,0,12648,12648
POL007738,2.3,0,12649,12649
POL021701,7.3,0,12650,12650
POL007985,5.1,0,12651,12651
POL010831,9.9,0,12652,12652
POL010381,8.5,0,12653,12653
POL019713,6.8,0,12654,12654
POL024090,5.9,0,12655,12655
POL027032,0.9,0,12656,12656
POL021519,10.2,0,12657,12657
POL028514,5.0,0,12658,12658
POL006721,12.3,1,12659,12659
POL041983,0.9,0,12660,12660
POL042083,0.3,0,12661,12661
POL051757,8.0,0,12662,12662
POL046202,12.3,0,12663,12663
POL006682,0.9,0,12664,12664
POL004646,9.4,0,12665,12665
POL058511,1.0,0,12666,12666
POL020051,11.0,1,12667,12667
POL035719,11.6,1,12668,12668
POL029410,10.1,0,12669,12669
POL035692,0.2,0,12670,12670
POL042987,9.9,0,12671,12671
POL000012,0.8,0,12672,12672
POL001804,0.9,0,12673,12673
POL002156,9.8,1,12674,12674
POL018681,5.8,1,12675,12675
POL054321,9.5,0,12676,12676
POL042720,10.0,0,12677,12677
POL033018,11.5,0,12678,12678
POL046972,2.3,0,12679,12679
POL006144,0.9,0,12680,12680
POL050450,1.0,0,12681,12681
POL032251,3.0,0,12682,12682
POL023074,0.7,0,12683,12683
POL058307,3.5,0,12684,12684
POL052620,11.5,0,12685,12685
POL017517,2.0,0,12686,12686
POL003472,0.8,0,12687,12687
POL057754,2.5,0,12688,12688
POL027442,11.9,0,12689,12689
POL020279,10.3,0,12690,12690
POL018054,1.2,0,12691,12691
POL001325,4.8,0,12692,12692
POL023984,11.9,0,12693,12693
POL010199,0.7,0,12694,12694
POL025003,4.4,0,12695,12695
POL006390,0.5,0,12696,12696
POL054651,0.9,0,12697,12697
POL000316,5.0,0,12698,12698
POL053382,6.9,0,12699,12699
POL017020,12.1,0,12700,12700
POL044606,10.9,0,12701,12701
POL005787,1.2,0,12702,12702
POL053939,10.9,0,12703,12703
POL047159,5.6,0,12704,12704
POL021531,0.2,0,12705,12705
POL007360,5.0,0,12706,12706
POL034224,8.6,0,12707,12707
POL026958,0.9,0,12708,12708
POL054710,0.2,0,12709,12709
POL004348,6.9,0,12710,12710
POL025632,0.5,0,12711,12711
POL017621,10.1,0,12712,12712
POL004753,10.9,0,12713,12713
POL049789,0.3,0,12714,12714
POL036587,11.6,1,12715,12715
POL033591,10.6,0,12716,12716
POL004035,11.2,0,12717,12717
POL047363,4.6,0,12718,12718
POL013431,5.0,0,12719,12719
POL005538,2.9,0,12720,12720
POL057276,8.5,0,12721,12721
POL031484,0.1,0,12722,12722
POL050922,11.2,0,12723,12723
POL036237,6.1,0,12724,12724
POL023792,11.5,0,12725,12725
POL014005,2.0,0,12726,12726
POL001267,0.0,0,12727,12727
POL011213,11.6,0,12728,12728
POL033541,0.3,0,12729,12729
POL057089,7.2,0,12730,12730
POL033414,5.6,0,12731,12731
POL015103,0.0,0,12732,12732
POL046382,7.9,0,12733,12733
POL034126,0.8,0,12734,12734
POL050792,6.6,0,12735,12735
POL029717,5.9,0,12736,12736
POL018627,9.2,0,12737,12737
POL057153,10.7,0,12738,12738
POL004805,6.9,0,12739,12739
POL011846,3.6,0,12740,12740
POL044902,1.2,0,12741,12741
POL007919,2.3,0,12742,12742
POL047151,6.1,0,12743,12743
POL042565,0.1,0,12744,12744
POL014079,9.2,0,12745,12745
POL006945,8.1,0,12746,12746
POL020811,11.2,0,12747,12747
POL007792,5.8,0,12748,12748
POL036685,9.8,0,12749,12749
POL020291,6.4,0,12750,12750
POL035529,11.8,0,12751,12751
POL022505,0.6,0,12752,12752
POL009060,10.2,0,12753,12753
POL021271,1.3,0,12754,12754
POL003215,12.2,0,12755,12755
POL011391,3.1,0,12756,12756
POL026504,6.9,0,12757,12757
POL027110,10.8,0,12758,12758
POL024404,5.7,1,12759,12759
POL020394,7.2,0,12760,12760
POL003502,11.5,0,12761,12761
POL052102,0.7,0,12762,12762
POL007836,5.9,0,12763,12763
POL043079,11.0,0,12764,12764
POL031862,10.0,0,12765,12765
POL045614,11.2,0,12766,12766
POL054933,8.2,0,12767,12767
POL049611,10.8,0,12768,12768
POL054800,11.0,0,12769,12769
POL010166,3.5,0,12770,12770
POL009932,0.3,0,12771,12771
POL054577,0.3,0,12772,12772
POL010534,2.2,0,12773,12773
POL009891,5.8,0,12774,12774
POL041370,8.9,0,12775,12775
POL019287,0.6,0,12776,12776
POL029722,2.6,0,12777,12777
POL052950,11.8,0,12778,12778
POL031463,4.1,0,12779,12779
POL003358,3.6,0,12780,12780
POL037280,5.6,0,12781,12781
POL046205,0.5,0,12782,12782
POL043920,7.7,0,12783,12783
POL047730,2.9,0,12784,12784
POL003149,2.5,0,12785,12785
POL056037,2.1,0,12786,12786
POL044119,5.2,0,12787,12787
POL051341,2.0,0,12788,12788
POL017112,3.2,0,12789,12789
POL011761,0.2,0,12790,12790
POL022215,5.8,0,12791,12791
POL042076,11.3,1,12792,12792
POL028908,8.0,0,12793,12793
POL053219,9.2,0,12794,12794
POL045915,1.8,0,12795,12795
POL049896,2.9,1,12796,12796
POL020065,12.0,0,12797,12797
POL004438,2.0,0,12798,12798
POL010888,7.1,0,12799,12799
POL001036,3.1,0,12800,12800
POL008280,3.9,0,12801,12801
POL056190,11.7,0,12802,12802
POL003604,12.4,1,12803,12803
POL026592,7.9,0,12804,12804
POL003955,1.9,0,12805,12805
POL012925,10.8,0,12806,12806
POL048900,2.8,0,12807,12807
POL042583,1.3,0,12808,12808
POL004024,0.9,0,12809,12809
POL027836,4.0,1,12810,12810
POL008618,11.4,0,12811,12811
POL040088,5.7,0,12812,12812
POL027608,1.0,0,12813,12813
POL002565,5.8,0,12814,12814
POL014152,1.2,0,12815,12815
POL020055,3.8,0,12816,12816
POL006080,3.0,0,12817,12817
POL010177,0.8,0,12818,12818
POL012735,7.6,0,12819,12819
POL005643,8.7,0,12820,12820
POL036228,8.3,0,12821,12821
POL017229,7.9,0,12822,12822
POL002935,4.2,0,12823,12823
POL016144,1.4,0,12824,12824
POL016717,11.1,0,12825,12825
POL042208,10.1,0,12826,12826
POL011606,12.3,0,12827,12827
POL057641,10.1,0,12828,12828
POL001680,11.4,0,12829,12829
POL010567,5.4,0,12830,12830
POL004437,0.9,0,12831,12831
POL005503,8.5,0,12832,12832
POL054160,10.1,0,12833,12833
POL027790,12.1,0,12834,12834
POL028591,1.3,0,12835,12835
POL003548,7.9,0,12836,12836
POL045403,1.1,0,12837,12837
POL015261,5.5,0,12838,12838
POL019509,10.3,0,12839,12839
POL027601,10.7,0,12840,12840
POL003150,10.8,0,12841,12841
POL013906,4.8,0,12842,12842
POL041945,1.0,0,12843,12843
POL027334,9.7,1,12844,12844
POL039411,4.6,0,12845,12845
POL038720,9.0,0,12846,12846
POL005074,7.4,0,12847,12847
POL041771,7.6,0,12848,12848
POL041316,12.2,0,12849,12849
POL039895,11.9,0,12850,12850
POL037655,0.4,0,12851,12851
POL024431,1.2,0,12852,12852
POL033651,1.5,0,12853,12853
POL037387,8.0,1,12854,12854
POL056737,12.4,0,12855,12855
POL007260,2.4,0,12856,12856
POL003052,5.9,1,12857,12857
POL051712,0.5,0,12858,12858
POL006485,0.4,0,12859,12859
POL031048,11.6,0,12860,12860
POL020793,5.1,0,12861,12861
POL041186,0.9,0,12862,12862
POL002529,11.5,0,12863,12863
POL031606,10.7,0,12864,12864
POL031400,1.0,0,12865,12865
POL050656,11.3,0,12866,12866
POL056013,10.3,0,12867,12867
POL032015,12.5,0,12868,12868
POL007918,7.3,0,12869,12869
POL028044,0.5,0,12870,12870
POL022003,0.4,0,12871,12871
POL024018,2.6,0,12872,12872
POL037279,0.9,0,12873,12873
POL048275,0.6,0,12874,12874
POL005722,11.9,1,12875,12875
POL012573,4.2,0,12876,12876
POL046902,6.1,0,12877,12877
POL027660,0.9,0,12878,12878
POL058384,0.2,0,12879,12879
POL049890,3.6,0,12880,12880
POL006285,0.8,0,12881,12881
POL027084,11.0,0,12882,12882
POL006347,10.4,0,12883,12883
POL020560,10.2,0,12884,12884
POL046662,11.0,0,12885,12885
POL053478,6.5,0,12886,12886
POL004889,0.7,0,12887,12887
POL008850,11.6,0,12888,12888
POL009117,0.3,0,12889,12889
POL038770,1.0,0,12890,12890
POL055497,10.0,0,12891,12891
POL007414,10.9,1,12892,12892
POL053214,7.2,0,12893,12893
POL047231,8.3,0,12894,12894
POL004877,9.5,0,12895,12895
POL006084,12.4,0,12896,12896
POL049123,0.8,0,12897,12897
POL015408,8.6,0,12898,12898
POL006154,12.0,0,12899,12899
POL014367,2.0,0,12900,12900
POL041896,12.3,0,12901,12901
POL031672,10.5,0,12902,12902
POL017858,12.1,0,12903,12903
POL046042,2.8,0,12904,12904
POL024169,10.9,0,12905,12905
POL001987,11.1,0,12906,12906
POL042692,3.7,1,12907,12907
POL003248,1.7,0,12908,12908
POL054019,0.8,0,12909,12909
POL054652,1.1,0,12910,12910
POL044649,10.7,0,12911,12911
POL047987,1.8,0,12912,12912
POL047479,2.2,0,12913,12913
POL014192,0.2,0,12914,12914
POL018624,10.7,0,12915,12915
POL021249,0.9,0,12916,12916
POL044361,3.3,0,12917,12917
POL051770,2.9,0,12918,12918
POL054945,6.0,0,12919,12919
POL037632,4.6,0,12920,12920
POL036211,3.3,0,12921,12921
POL023284,0.4,0,12922,12922
POL018389,11.5,0,12923,12923
POL030854,2.1,0,12924,12924
POL055784,2.6,0,12925,12925
POL029493,0.3,0,12926,12926
POL032065,4.9,0,12927,12927
POL005403,9.3,0,12928,12928
POL004865,10.4,0,12929,12929
POL057002,0.6,0,12930,12930
POL049509,11.3,0,12931,12931
POL001868,4.8,0,12932,12932
POL037395,1.6,0,12933,12933
POL050283,0.3,0,12934,12934
POL001795,4.8,0,12935,12935
POL041315,0.0,0,12936,12936
POL017345,5.0,0,12937,12937
POL011117,11.8,0,12938,12938
POL017097,7.1,0,12939,12939
POL024705,6.7,0,12940,12940
POL010445,4.9,1,12941,12941
POL019914,0.3,0,12942,12942
POL058529,0.4,0,12943,12943
POL040959,11.9,0,12944,12944
POL048103,3.4,1,12945,12945
POL038712,12.2,0,12946,12946
POL012919,4.8,0,12947,12947
POL047098,0.2,0,12948,12948
POL014678,1.3,0,12949,12949
POL041531,10.2,0,12950,12950
POL033325,9.2,0,12951,12951
POL022889,0.9,0,12952,12952
POL001266,12.4,0,12953,12953
POL050321,8.0,0,12954,12954
POL045389,0.9,0,12955,12955
POL021408,0.0,0,12956,12956
POL009035,8.1,0,12957,12957
POL008551,4.6,0,12958,12958
POL051774,12.0,0,12959,12959
POL033620,6.3,0,12960,12960
POL017870,4.0,0,12961,12961
POL034459,0.8,0,12962,12962
POL039784,11.0,0,12963,12963
POL034549,3.3,0,12964,12964
POL028897,3.4,0,12965,12965
POL047459,3.7,0,12966,12966
POL020534,10.9,0,12967,12967
POL002745,11.5,0,12968,12968
POL040117,0.7,0,12969,12969
POL012792,0.9,0,12970,12970
POL034542,0.2,0,12971,12971
POL027307,10.9,0,12972,12972
POL003869,1.8,0,12973,12973
POL040987,8.7,0,12974,12974
POL010870,0.9,0,12975,12975
POL007604,12.1,0,12976,12976
POL051416,9.4,0,12977,12977
POL000835,7.4,0,12978,12978
POL027481,10.3,1,12979,12979
POL015488,11.3,0,12980,12980
POL031490,1.8,0,12981,12981
POL024569,10.1,0,12982,12982
POL001843,11.7,0,12983,12983
POL051326,6.1,0,12984,12984
POL051060,11.0,1,12985,12985
POL022829,12.4,0,12986,12986
POL004220,11.4,0,12987,12987
POL028276,7.5,0,12988,12988
POL045947,10.9,0,12989,12989
POL042471,5.9,0,12990,12990
POL025576,0.9,0,12991,12991
POL027979,10.3,0,12992,12992
POL051887,11.6,0,12993,12993
POL043373,1.8,0,12994,12994
POL010455,11.8,0,12995,12995
POL036353,1.1,0,12996,12996
POL043629,0.3,0,12997,12997
POL038984,7.8,0,12998,12998
POL005645,2.8,0,12999,12999
POL034551,4.5,1,13000,13000
POL021240,4.9,0,13001,13001
POL043034,0.1,0,13002,13002
POL038461,11.6,0,13003,13003
POL013639,5.0,0,13004,13004
POL051705,5.6,0,13005,13005
POL046456,11.2,0,13006,13006
POL027858,0.4,0,13007,13007
POL016046,10.6,0,13008,13008
POL002230,10.5,0,13009,13009
POL045184,5.7,0,13010,13010
POL024101,5.1,0,13011,13011
POL044993,9.6,0,13012,13012
POL047967,7.7,0,13013,13013
POL004924,1.2,0,13014,13014
POL013428,6.4,0,13015,13015
POL009397,3.5,0,13016,13016
POL005248,10.4,0,13017,13017
POL034098,3.3,0,13018,13018
POL057539,11.1,0,13019,13019
POL046224,3.8,0,13020,13020
POL001588,9.0,0,13021,13021
POL006426,2.3,0,13022,13022
POL045617,9.1,0,13023,13023
POL013237,2.8,0,13024,13024
POL045552,7.5,0,13025,13025
POL008326,12.5,0,13026,13026
POL019576,0.4,0,13027,13027
POL039771,1.1,0,13028,13028
