payment_id,policy_id,customer_id,payment_date,amount,payment_method,payment_status
11411,POL049184,11411,2024-04-22,25692,card,success
11412,POL008621,11412,2024-01-05,67855,others,declined
11413,POL000355,11413,2024-01-13,81088,others,in progress
11414,POL049605,11414,2024-06-30,84356,paypal,declined
11415,POL056616,11415,2024-01-09,61854,paypal,success
11416,POL031540,11416,2024-01-19,71257,paypal,success
11417,POL049075,11417,2024-01-13,76356,paypal,success
11418,POL000573,11418,2024-08-15,26834,paypal,declined
11419,POL055591,11419,2024-02-06,45267,paypal,success
11420,POL005035,11420,2024-10-10,4969,paypal,in progress
11421,POL043935,11421,2024-06-22,15577,paypal,declined
11422,POL032734,11422,2024-09-18,61540,card,success
11423,POL031132,11423,2024-09-21,47312,card,declined
11424,POL035555,11424,2024-03-19,35912,others,success
11425,POL023274,11425,2024-02-05,68091,card,success
11426,POL037546,11426,2024-10-21,55107,others,success
11427,POL020222,11427,2024-06-14,43528,paypal,in progress
11428,POL042799,11428,2024-01-04,85924,paypal,in progress
11429,POL054581,11429,2024-02-26,82953,others,in progress
11430,POL008625,11430,2024-09-18,31598,others,success
11431,POL013569,11431,2024-08-27,54878,others,in progress
11432,POL020281,11432,2024-03-07,93087,paypal,declined
11433,POL008946,11433,2024-10-22,22466,others,declined
11434,POL047475,11434,2024-04-06,28015,paypal,declined
11435,POL058080,11435,2024-01-18,35492,paypal,in progress
11436,POL046864,11436,2024-07-26,70301,others,success
11437,POL039674,11437,2024-10-03,16448,others,declined
11438,POL002572,11438,2024-01-08,35107,others,in progress
11439,POL052823,11439,2024-05-05,87635,others,in progress
11440,POL013984,11440,2024-02-11,42040,paypal,declined
11441,POL052728,11441,2024-02-26,97477,others,in progress
11442,POL011954,11442,2024-03-02,29307,others,declined
11443,POL005960,11443,2024-09-14,50590,card,success
11444,POL026199,11444,2024-05-03,81058,paypal,success
11445,POL033899,11445,2024-07-02,15373,others,declined
11446,POL048147,11446,2024-02-29,95445,paypal,success
11447,POL041381,11447,2024-06-03,53141,others,declined
11448,POL033629,11448,2024-03-16,20298,others,declined
11449,POL043691,11449,2024-05-22,2381,paypal,success
11450,POL014611,11450,2024-02-03,81998,others,in progress
11451,POL047208,11451,2024-10-23,49698,paypal,declined
11452,POL039239,11452,2024-09-22,89412,paypal,success
11453,POL043420,11453,2024-01-01,10318,paypal,in progress
11454,POL044594,11454,2024-08-11,43445,card,in progress
11455,POL000097,11455,2024-08-23,53303,paypal,in progress
11456,POL037833,11456,2024-01-28,63890,paypal,success
11457,POL047365,11457,2024-01-13,91468,others,declined
11458,POL038136,11458,2024-10-16,82791,card,declined
11459,POL055425,11459,2024-06-25,88204,paypal,in progress
11460,POL052922,11460,2024-05-13,54182,card,declined
11461,POL010744,11461,2024-02-01,36561,card,success
11462,POL017143,11462,2024-08-18,33136,card,success
11463,POL040809,11463,2024-04-30,50692,others,declined
11464,POL038581,11464,2024-06-25,22502,card,in progress
11465,POL032873,11465,2024-02-18,25514,card,in progress
11466,POL040156,11466,2024-11-12,25205,card,in progress
11467,POL035227,11467,2024-06-20,54136,paypal,success
11468,POL045040,11468,2024-01-26,2600,others,in progress
11469,POL050442,11469,2024-01-23,89209,paypal,declined
11470,POL000088,11470,2024-09-25,6893,card,in progress
11471,POL024885,11471,2024-06-07,91926,card,declined
11472,POL037587,11472,2024-07-15,97105,others,declined
11473,POL014117,11473,2024-09-02,58201,paypal,success
11474,POL015972,11474,2024-05-29,93157,card,declined
11475,POL012840,11475,2024-04-24,35469,card,in progress
11476,POL020273,11476,2024-03-26,65323,card,in progress
11477,POL025218,11477,2024-05-20,65163,paypal,in progress
11478,POL016466,11478,2024-04-17,48980,others,success
11479,POL026479,11479,2024-06-14,46829,card,in progress
11480,POL040017,11480,2024-11-14,74522,others,declined
11481,POL055988,11481,2024-02-06,21434,paypal,declined
11482,POL039691,11482,2024-11-24,1946,others,success
11483,POL020459,11483,2024-02-22,38421,others,declined
11484,POL032116,11484,2024-01-13,57291,others,success
11485,POL057425,11485,2024-01-24,1118,paypal,success
11486,POL004960,11486,2024-08-25,49887,others,success
11487,POL031861,11487,2024-02-16,67918,card,in progress
11488,POL039644,11488,2024-08-05,10901,others,success
11489,POL039321,11489,2024-02-20,39463,paypal,success
11490,POL038808,11490,2024-07-22,28949,paypal,in progress
11491,POL011567,11491,2024-04-16,84069,paypal,declined
11492,POL056027,11492,2024-02-21,26216,paypal,success
11493,POL035339,11493,2024-08-01,78788,card,in progress
11494,POL048823,11494,2024-03-26,90456,paypal,declined
11495,POL007183,11495,2024-08-24,30061,card,declined
11496,POL015448,11496,2024-05-11,78325,paypal,success
11497,POL015147,11497,2024-07-29,29203,paypal,declined
11498,POL053812,11498,2024-03-01,78308,others,in progress
11499,POL023287,11499,2024-05-12,60219,paypal,in progress
11500,POL037887,11500,2024-05-13,60848,card,in progress
11501,POL053721,11501,2024-03-12,26942,paypal,declined
11502,POL051148,11502,2024-04-22,24750,paypal,in progress
11503,POL046715,11503,2024-07-21,9929,paypal,declined
11504,POL054812,11504,2024-09-01,8820,paypal,in progress
11505,POL029797,11505,2024-11-22,8236,others,declined
11506,POL031972,11506,2024-05-28,35056,card,in progress
11507,POL007503,11507,2024-03-14,66388,card,success
11508,POL044409,11508,2024-03-25,20535,paypal,success
11509,POL017314,11509,2024-03-13,58963,others,declined
11510,POL048478,11510,2024-07-07,89842,others,in progress
11511,POL000956,11511,2024-08-28,95536,paypal,success
11512,POL010793,11512,2024-07-23,41225,paypal,declined
11513,POL031889,11513,2024-04-09,31500,others,in progress
11514,POL030305,11514,2024-06-30,31445,others,success
11515,POL053201,11515,2024-08-10,14170,others,in progress
11516,POL007456,11516,2024-05-13,49721,card,declined
11517,POL000001,11517,2024-09-21,81041,paypal,in progress
11518,POL037287,11518,2024-09-30,94308,others,in progress
11519,POL045402,11519,2024-02-13,45392,others,declined
11520,POL030066,11520,2024-01-26,2215,paypal,declined
11521,POL046095,11521,2024-09-02,39341,card,in progress
11522,POL054147,11522,2024-07-26,56121,paypal,declined
11523,POL057362,11523,2024-10-10,87839,card,declined
11524,POL053922,11524,2024-10-18,62138,paypal,in progress
11525,POL037475,11525,2024-02-26,73626,paypal,in progress
11526,POL003529,11526,2024-06-24,32791,paypal,success
11527,POL043922,11527,2024-05-07,4406,card,in progress
11528,POL044550,11528,2024-03-09,53497,card,declined
11529,POL040682,11529,2024-08-24,73454,others,in progress
11530,POL020343,11530,2024-09-10,75656,paypal,in progress
11531,POL004719,11531,2024-07-19,17687,paypal,success
11532,POL048948,11532,2024-06-29,45429,card,declined
11533,POL014084,11533,2024-06-08,61609,paypal,declined
11534,POL037824,11534,2024-08-19,14585,others,in progress
11535,POL024646,11535,2024-10-24,33714,card,declined
11536,POL053969,11536,2024-11-21,30720,card,in progress
11537,POL033040,11537,2024-07-09,77174,card,in progress
11538,POL055144,11538,2024-02-22,39959,card,success
11539,POL001284,11539,2024-05-02,41391,card,in progress
11540,POL030376,11540,2024-06-18,98446,others,success
11541,POL025714,11541,2024-11-17,96237,paypal,declined
11542,POL006911,11542,2024-02-03,3476,card,declined
11543,POL055339,11543,2024-07-28,37733,others,in progress
11544,POL044428,11544,2024-01-30,45636,paypal,in progress
11545,POL052698,11545,2024-02-07,28803,paypal,success
11546,POL051553,11546,2024-01-08,29211,others,success
11547,POL032959,11547,2024-04-29,82755,others,declined
11548,POL021688,11548,2024-04-08,10724,others,success
11549,POL030604,11549,2024-10-26,75950,paypal,success
11550,POL011614,11550,2024-04-27,25850,paypal,success
11551,POL056559,11551,2024-12-01,91159,card,in progress
11552,POL042966,11552,2024-08-07,66097,card,success
11553,POL034537,11553,2024-06-13,36084,paypal,success
11554,POL038141,11554,2024-04-12,49387,others,declined
11555,POL020655,11555,2024-09-15,30167,card,success
11556,POL008294,11556,2024-11-17,36806,card,success
11557,POL020956,11557,2024-04-27,65098,paypal,declined
11558,POL007364,11558,2024-05-22,69711,card,in progress
11559,POL040326,11559,2024-11-15,10661,others,success
11560,POL036282,11560,2024-08-20,9706,card,declined
11561,POL014339,11561,2024-04-04,12052,card,in progress
11562,POL048904,11562,2024-09-30,54656,others,in progress
11563,POL044614,11563,2024-05-21,89357,card,declined
11564,POL045798,11564,2024-04-11,77904,paypal,declined
11565,POL024563,11565,2024-01-08,66391,others,declined
11566,POL035174,11566,2024-06-16,34647,paypal,in progress
11567,POL040537,11567,2024-03-25,98660,paypal,in progress
11568,POL029127,11568,2024-07-07,47123,paypal,in progress
11569,POL034587,11569,2024-01-30,64637,paypal,in progress
11570,POL043866,11570,2024-05-02,7686,paypal,success
11571,POL048023,11571,2024-01-09,87672,others,in progress
11572,POL053556,11572,2024-01-31,16476,card,success
11573,POL052048,11573,2024-06-02,44729,card,declined
11574,POL004062,11574,2024-08-23,75402,paypal,declined
11575,POL001197,11575,2024-05-20,28212,card,declined
11576,POL027470,11576,2024-08-31,64522,paypal,in progress
11577,POL019425,11577,2024-04-15,5886,paypal,declined
11578,POL027779,11578,2024-07-25,99421,card,success
11579,POL044079,11579,2024-03-29,36675,paypal,in progress
11580,POL033346,11580,2024-05-13,52334,paypal,declined
11581,POL055073,11581,2024-11-24,1422,paypal,in progress
11582,POL012446,11582,2024-03-07,32211,paypal,declined
11583,POL034883,11583,2024-05-17,51560,paypal,in progress
11584,POL041300,11584,2024-01-22,54509,card,in progress
11585,POL013256,11585,2024-01-27,83154,card,in progress
11586,POL013698,11586,2024-08-24,42836,others,in progress
11587,POL009520,11587,2024-05-09,70276,paypal,declined
11588,POL019706,11588,2024-01-03,65232,others,declined
11589,POL040002,11589,2024-04-19,49490,paypal,declined
11590,POL055683,11590,2024-03-10,78616,paypal,in progress
11591,POL039633,11591,2024-06-06,40860,others,declined
11592,POL008576,11592,2024-05-08,70164,paypal,in progress
11593,POL041148,11593,2024-08-15,831,paypal,success
11594,POL024157,11594,2024-02-11,81099,card,declined
11595,POL043837,11595,2024-10-31,93162,others,declined
11596,POL011872,11596,2024-11-27,18013,card,success
11597,POL000367,11597,2024-09-25,75157,card,success
11598,POL009780,11598,2024-03-04,63327,others,success
11599,POL055096,11599,2024-04-01,62229,paypal,in progress
11600,POL008367,11600,2024-04-02,98479,paypal,declined
11601,POL032422,11601,2024-10-20,49880,paypal,in progress
11602,POL047517,11602,2024-07-18,11201,paypal,declined
11603,POL026041,11603,2024-03-17,9253,paypal,declined
11604,POL053803,11604,2024-10-17,28434,card,declined
11605,POL015539,11605,2024-11-23,35758,others,declined
11606,POL019162,11606,2024-03-07,32435,paypal,in progress
11607,POL020420,11607,2024-10-17,77077,others,declined
11608,POL005543,11608,2024-03-17,55810,others,declined
11609,POL038080,11609,2024-11-21,77286,others,success
11610,POL039064,11610,2024-03-07,69961,paypal,in progress
11611,POL037606,11611,2024-07-10,66816,others,in progress
11612,POL037441,11612,2024-10-10,81707,others,declined
11613,POL038313,11613,2024-04-28,7308,paypal,declined
11614,POL033831,11614,2024-07-13,81506,others,in progress
11615,POL012337,11615,2024-03-24,61105,others,declined
11616,POL028385,11616,2024-07-11,56492,others,declined
11617,POL045309,11617,2024-03-21,49592,others,success
11618,POL032993,11618,2024-01-10,23269,others,in progress
11619,POL055153,11619,2024-10-01,74090,card,success
11620,POL026633,11620,2024-08-03,5456,others,success
11621,POL046446,11621,2024-03-09,20415,paypal,declined
11622,POL008910,11622,2024-08-20,37069,others,declined
11623,POL005042,11623,2024-12-01,38356,others,in progress
11624,POL052860,11624,2024-06-06,60190,card,success
11625,POL007285,11625,2024-04-09,20407,card,in progress
11626,POL034688,11626,2024-11-21,66430,others,success
11627,POL045250,11627,2024-04-12,47588,others,success
11628,POL047462,11628,2024-07-23,36172,others,in progress
11629,POL007056,11629,2024-05-14,39378,card,in progress
11630,POL012824,11630,2024-12-01,58767,card,in progress
11631,POL051322,11631,2024-10-02,4035,card,in progress
11632,POL044657,11632,2024-04-13,4247,others,declined
11633,POL043073,11633,2024-05-06,17127,paypal,in progress
11634,POL005099,11634,2024-09-29,70494,paypal,in progress
11635,POL038303,11635,2024-11-20,65521,others,success
11636,POL022028,11636,2024-09-24,1123,others,declined
11637,POL045213,11637,2024-02-02,22533,paypal,in progress
11638,POL037249,11638,2024-06-22,93508,others,declined
11639,POL053058,11639,2024-05-10,68118,card,declined
11640,POL042837,11640,2024-08-01,66021,paypal,in progress
11641,POL009424,11641,2024-04-07,82358,others,in progress
11642,POL014279,11642,2024-05-21,2493,others,declined
11643,POL015790,11643,2024-01-08,39192,others,in progress
11644,POL041427,11644,2024-01-19,91873,others,success
11645,POL034930,11645,2024-07-04,79992,card,in progress
11646,POL021363,11646,2024-06-21,96832,paypal,success
11647,POL021594,11647,2024-11-16,31045,paypal,success
11648,POL035720,11648,2024-09-25,67944,paypal,success
11649,POL006598,11649,2024-09-25,59778,others,success
11650,POL038316,11650,2024-01-19,20718,paypal,in progress
11651,POL011393,11651,2024-03-09,90627,paypal,success
11652,POL019599,11652,2024-07-11,62517,paypal,in progress
11653,POL006674,11653,2024-08-05,38655,others,success
11654,POL050883,11654,2024-11-24,15092,others,in progress
11655,POL018988,11655,2024-03-30,56362,others,success
11656,POL033444,11656,2024-08-01,11273,card,in progress
11657,POL046451,11657,2024-11-14,20831,card,success
11658,POL014676,11658,2024-06-08,34524,others,declined
11659,POL048959,11659,2024-08-10,22515,card,in progress
11660,POL013998,11660,2024-11-24,25088,paypal,in progress
11661,POL048079,11661,2024-10-20,91050,paypal,success
11662,POL034882,11662,2024-05-29,23696,others,declined
11663,POL015284,11663,2024-09-16,82114,paypal,success
11664,POL050339,11664,2024-03-11,48092,card,in progress
11665,POL013867,11665,2024-09-11,13767,paypal,in progress
11666,POL019020,11666,2024-08-25,17815,others,declined
11667,POL032317,11667,2024-01-07,54512,card,declined
11668,POL018235,11668,2024-11-22,97821,paypal,in progress
11669,POL007589,11669,2024-08-31,85970,card,success
11670,POL015908,11670,2024-08-19,72850,card,in progress
11671,POL050551,11671,2024-05-29,21491,paypal,success
11672,POL021441,11672,2024-07-11,53969,card,success
11673,POL001778,11673,2024-07-25,34021,card,in progress
11674,POL010908,11674,2024-08-03,5681,others,success
11675,POL036131,11675,2024-10-26,82157,card,in progress
11676,POL033558,11676,2024-02-09,58928,paypal,declined
11677,POL043858,11677,2024-05-23,85577,card,in progress
11678,POL058020,11678,2024-02-14,67421,paypal,declined
11679,POL011721,11679,2024-01-04,3832,paypal,in progress
11680,POL013092,11680,2024-07-01,23157,card,declined
11681,POL006590,11681,2024-07-08,29190,others,success
11682,POL043452,11682,2024-02-04,96053,others,success
11683,POL014211,11683,2024-09-08,13990,paypal,declined
11684,POL039345,11684,2024-10-04,38863,others,success
11685,POL029056,11685,2024-11-08,96496,paypal,declined
11686,POL033956,11686,2024-09-23,37749,paypal,declined
11687,POL047985,11687,2024-08-27,45995,others,declined
11688,POL024544,11688,2024-03-26,89991,card,declined
11689,POL027445,11689,2024-02-26,10165,paypal,declined
11690,POL015037,11690,2024-06-03,35704,others,declined
11691,POL048397,11691,2024-10-25,94004,paypal,declined
11692,POL039108,11692,2024-02-07,83949,paypal,success
11693,POL047646,11693,2024-10-05,97026,paypal,success
11694,POL025489,11694,2024-11-02,93067,card,success
11695,POL042461,11695,2024-02-12,79839,card,in progress
11696,POL029469,11696,2024-10-15,41894,others,success
11697,POL006392,11697,2024-11-07,94810,card,declined
11698,POL031654,11698,2024-01-10,84975,paypal,in progress
11699,POL023429,11699,2024-03-09,88394,others,success
11700,POL027355,11700,2024-11-13,32584,card,success
11701,POL056399,11701,2024-05-13,3596,card,success
11702,POL041952,11702,2024-07-13,17927,card,success
11703,POL018292,11703,2024-01-20,31859,others,in progress
11704,POL047543,11704,2024-06-12,50498,paypal,success
11705,POL014975,11705,2024-09-25,72901,others,declined
11706,POL006885,11706,2024-05-21,14008,card,declined
11707,POL014271,11707,2024-07-12,64320,paypal,declined
11708,POL056270,11708,2024-09-13,91659,others,success
11709,POL057387,11709,2024-07-19,34538,card,declined
11710,POL001473,11710,2024-11-11,59765,paypal,success
11711,POL047271,11711,2024-03-09,23092,others,success
11712,POL004562,11712,2024-07-27,51149,others,in progress
11713,POL018427,11713,2024-09-02,80482,others,in progress
11714,POL054492,11714,2024-10-11,69122,others,success
11715,POL008182,11715,2024-11-27,27237,others,declined
11716,POL054390,11716,2024-06-20,67434,others,in progress
11717,POL051732,11717,2024-01-18,26624,others,success
11718,POL056801,11718,2024-10-08,25072,paypal,declined
11719,POL029089,11719,2024-02-04,78158,paypal,declined
11720,POL025123,11720,2024-02-14,75969,others,success
11721,POL015938,11721,2024-02-26,36222,paypal,success
11722,POL056601,11722,2024-10-20,72623,others,success
11723,POL050176,11723,2024-04-13,52538,card,in progress
11724,POL015774,11724,2024-05-06,47002,paypal,success
11725,POL021252,11725,2024-07-13,44640,card,declined
11726,POL004987,11726,2024-10-07,77955,others,success
11727,POL057353,11727,2024-01-20,76883,card,success
11728,POL045457,11728,2024-11-15,85465,card,declined
11729,POL012957,11729,2024-07-25,74442,others,success
11730,POL019604,11730,2024-02-20,42985,paypal,declined
11731,POL029460,11731,2024-03-23,15467,card,success
11732,POL022788,11732,2024-02-23,48099,paypal,declined
11733,POL056877,11733,2024-01-12,95543,paypal,in progress
11734,POL052057,11734,2024-11-26,11380,card,declined
11735,POL011196,11735,2024-02-29,83841,paypal,success
11736,POL035207,11736,2024-11-13,60697,card,in progress
11737,POL057137,11737,2024-09-06,65433,card,in progress
11738,POL028268,11738,2024-10-30,69986,paypal,declined
11739,POL043736,11739,2024-10-20,32438,card,in progress
11740,POL009422,11740,2024-06-25,90146,others,in progress
11741,POL027179,11741,2024-11-03,38550,others,in progress
11742,POL012975,11742,2024-06-27,21822,card,in progress
11743,POL054730,11743,2024-04-07,15804,paypal,in progress
11744,POL031680,11744,2024-04-28,53205,others,declined
11745,POL028569,11745,2024-07-27,88153,paypal,in progress
11746,POL034095,11746,2024-08-25,20784,others,success
11747,POL003599,11747,2024-08-11,2371,paypal,in progress
11748,POL006270,11748,2024-06-10,83667,card,declined
11749,POL012096,11749,2024-02-25,96516,others,declined
11750,POL022778,11750,2024-08-17,12686,paypal,declined
11751,POL018112,11751,2024-07-24,25242,card,in progress
11752,POL014636,11752,2024-09-25,28341,others,in progress
11753,POL014853,11753,2024-01-01,94496,card,success
11754,POL049389,11754,2024-02-05,95311,card,declined
11755,POL058523,11755,2024-04-23,65176,others,success
11756,POL053547,11756,2024-03-05,58795,others,in progress
11757,POL015717,11757,2024-01-01,3030,card,declined
11758,POL045625,11758,2024-04-25,77051,others,in progress
11759,POL031406,11759,2024-02-19,49162,paypal,declined
11760,POL020352,11760,2024-04-25,8395,paypal,declined
11761,POL011573,11761,2024-11-21,63456,paypal,in progress
11762,POL040393,11762,2024-03-06,80933,card,success
11763,POL039104,11763,2024-08-26,39254,paypal,in progress
11764,POL045501,11764,2024-10-19,95331,paypal,in progress
11765,POL035337,11765,2024-10-20,47284,others,in progress
11766,POL002085,11766,2024-01-29,82513,card,declined
11767,POL018302,11767,2024-03-20,76095,others,declined
11768,POL038601,11768,2024-05-20,10385,paypal,success
11769,POL008628,11769,2024-05-12,10797,others,in progress
11770,POL044006,11770,2024-10-31,52927,paypal,success
11771,POL002102,11771,2024-05-20,75499,paypal,success
11772,POL056224,11772,2024-06-08,46136,paypal,in progress
11773,POL014022,11773,2024-06-28,11198,others,success
11774,POL050590,11774,2024-11-15,39946,paypal,declined
11775,POL042831,11775,2024-01-14,9924,card,success
11776,POL017973,11776,2024-07-22,62913,others,in progress
11777,POL003671,11777,2024-04-22,81166,card,in progress
11778,POL051687,11778,2024-11-21,10156,card,in progress
11779,POL009592,11779,2024-04-01,24997,others,success
11780,POL041235,11780,2024-04-16,87248,paypal,success
11781,POL048233,11781,2024-05-05,77745,others,in progress
11782,POL037757,11782,2024-07-28,74428,paypal,in progress
11783,POL026904,11783,2024-09-04,84642,paypal,success
11784,POL014085,11784,2024-11-28,75968,card,success
11785,POL029366,11785,2024-04-22,62284,card,success
11786,POL007547,11786,2024-06-05,48765,card,declined
11787,POL037621,11787,2024-02-16,94098,others,success
11788,POL009112,11788,2024-03-07,93924,paypal,success
11789,POL050906,11789,2024-01-24,9520,paypal,in progress
11790,POL001908,11790,2024-08-16,74688,others,declined
11791,POL008424,11791,2024-11-18,35318,card,declined
11792,POL008390,11792,2024-03-14,7857,paypal,in progress
11793,POL040295,11793,2024-06-11,36924,card,success
11794,POL025986,11794,2024-04-03,54173,others,declined
11795,POL036993,11795,2024-01-15,98411,card,declined
11796,POL055687,11796,2024-01-16,41890,card,in progress
11797,POL050698,11797,2024-10-12,31258,paypal,success
11798,POL037194,11798,2024-11-24,21419,card,in progress
11799,POL033102,11799,2024-07-26,48843,card,success
11800,POL029245,11800,2024-10-02,56130,card,in progress
11801,POL009453,11801,2024-03-14,88648,paypal,declined
11802,POL020214,11802,2024-01-17,69237,paypal,in progress
11803,POL046249,11803,2024-02-18,1181,card,declined
11804,POL051168,11804,2024-05-12,67867,others,success
11805,POL029123,11805,2024-11-27,68403,card,declined
11806,POL032762,11806,2024-05-25,9771,others,success
11807,POL056624,11807,2024-07-25,93053,paypal,declined
11808,POL014576,11808,2024-06-28,85908,card,in progress
11809,POL014614,11809,2024-10-15,30101,paypal,declined
11810,POL016138,11810,2024-10-01,86936,card,in progress
11811,POL036793,11811,2024-04-18,37379,card,in progress
11812,POL057144,11812,2024-07-18,97552,card,in progress
11813,POL003468,11813,2024-06-13,15431,card,in progress
11814,POL041253,11814,2024-07-20,61989,paypal,success
11815,POL030388,11815,2024-01-28,8939,card,declined
11816,POL013288,11816,2024-03-11,34353,card,in progress
11817,POL024436,11817,2024-11-23,2246,paypal,declined
11818,POL058103,11818,2024-10-06,81076,card,declined
11819,POL033693,11819,2024-07-20,68812,others,success
11820,POL034122,11820,2024-07-08,37887,others,declined
11821,POL001761,11821,2024-09-09,56597,others,declined
11822,POL014046,11822,2024-11-05,48160,others,declined
11823,POL026448,11823,2024-08-18,90796,paypal,declined
11824,POL052542,11824,2024-04-06,33696,card,in progress
11825,POL054856,11825,2024-05-05,75801,card,declined
11826,POL028913,11826,2024-09-26,57683,paypal,declined
11827,POL057980,11827,2024-05-13,66266,paypal,in progress
11828,POL009168,11828,2024-03-11,47383,others,declined
11829,POL025451,11829,2024-01-05,30149,paypal,declined
11830,POL025010,11830,2024-03-19,41082,card,declined
11831,POL054340,11831,2024-04-17,94954,card,success
11832,POL005700,11832,2024-04-07,17165,paypal,success
11833,POL008594,11833,2024-04-18,13232,card,success
11834,POL018408,11834,2024-04-18,58650,card,declined
11835,POL027254,11835,2024-02-28,40667,card,in progress
11836,POL000635,11836,2024-10-30,56100,card,declined
11837,POL045190,11837,2024-05-07,56927,others,declined
11838,POL001316,11838,2024-03-18,4834,paypal,declined
11839,POL057141,11839,2024-03-16,63831,card,declined
11840,POL014810,11840,2024-01-04,35788,others,success
11841,POL029834,11841,2024-02-18,39163,card,success
11842,POL044721,11842,2024-05-21,38289,paypal,success
11843,POL002921,11843,2024-03-14,56204,card,success
11844,POL035182,11844,2024-11-29,91718,card,in progress
11845,POL018405,11845,2024-08-26,35880,card,declined
11846,POL033149,11846,2024-09-08,70634,paypal,in progress
11847,POL055093,11847,2024-06-26,66181,paypal,in progress
11848,POL037915,11848,2024-10-04,86039,paypal,success
11849,POL001339,11849,2024-11-09,99144,card,in progress
11850,POL057348,11850,2024-07-17,30561,paypal,in progress
11851,POL034132,11851,2024-01-21,58179,others,success
11852,POL042924,11852,2024-04-11,70376,others,declined
11853,POL016486,11853,2024-08-17,29457,card,declined
11854,POL047819,11854,2024-10-05,18367,others,declined
11855,POL009622,11855,2024-03-03,23225,paypal,declined
11856,POL013930,11856,2024-06-20,28889,paypal,in progress
11857,POL009820,11857,2024-04-08,64624,card,success
11858,POL051368,11858,2024-10-07,92807,card,success
11859,POL041158,11859,2024-02-03,2752,paypal,in progress
11860,POL050798,11860,2024-03-18,29940,others,in progress
11861,POL047446,11861,2024-02-08,52190,card,success
11862,POL034669,11862,2024-04-23,75726,paypal,in progress
11863,POL022237,11863,2024-06-11,85763,paypal,success
11864,POL032868,11864,2024-04-23,27405,card,in progress
11865,POL032114,11865,2024-05-01,92197,paypal,success
11866,POL040340,11866,2024-10-31,70040,card,success
11867,POL024099,11867,2024-05-13,85336,paypal,declined
11868,POL013264,11868,2024-11-14,60850,card,success
11869,POL004137,11869,2024-02-17,2150,paypal,in progress
11870,POL016342,11870,2024-07-08,29841,paypal,in progress
11871,POL058306,11871,2024-01-03,13302,others,declined
11872,POL024306,11872,2024-08-06,83841,others,declined
11873,POL022614,11873,2024-11-06,82774,paypal,in progress
11874,POL021504,11874,2024-07-04,66263,paypal,declined
11875,POL001368,11875,2024-04-30,70554,paypal,success
11876,POL048193,11876,2024-08-24,25983,others,declined
11877,POL027104,11877,2024-02-04,82775,others,declined
11878,POL044294,11878,2024-03-30,23744,others,declined
11879,POL054142,11879,2024-09-12,92918,paypal,in progress
11880,POL022089,11880,2024-08-08,47110,card,in progress
11881,POL036583,11881,2024-05-17,18643,card,success
11882,POL005610,11882,2024-03-19,81035,paypal,success
11883,POL003068,11883,2024-08-07,42046,paypal,in progress
11884,POL011644,11884,2024-03-12,96460,card,in progress
11885,POL047556,11885,2024-12-01,36426,card,declined
11886,POL052690,11886,2024-11-01,9276,paypal,declined
11887,POL030479,11887,2024-02-04,42547,paypal,declined
11888,POL038278,11888,2024-03-23,30255,paypal,declined
11889,POL014465,11889,2024-06-02,80077,paypal,declined
11890,POL030720,11890,2024-05-21,78445,others,in progress
11891,POL006564,11891,2024-10-05,16855,paypal,declined
11892,POL011113,11892,2024-01-21,91622,card,success
11893,POL044359,11893,2024-08-09,70079,paypal,success
11894,POL030744,11894,2024-06-11,40991,others,in progress
11895,POL020518,11895,2024-05-11,51761,paypal,success
11896,POL049195,11896,2024-05-04,89838,paypal,declined
11897,POL010745,11897,2024-07-08,44535,paypal,success
11898,POL006476,11898,2024-09-21,72980,card,declined
11899,POL029962,11899,2024-07-21,86016,paypal,in progress
11900,POL024916,11900,2024-06-04,31174,others,declined
11901,POL056290,11901,2024-10-14,21650,others,success
11902,POL029898,11902,2024-06-27,85836,paypal,in progress
11903,POL013282,11903,2024-07-24,89963,paypal,success
11904,POL019505,11904,2024-03-01,39877,paypal,declined
11905,POL025705,11905,2024-01-28,37773,paypal,success
11906,POL037835,11906,2024-11-29,98288,card,success
11907,POL022536,11907,2024-04-27,53677,card,declined
11908,POL026679,11908,2024-01-18,76842,others,in progress
11909,POL029061,11909,2024-09-02,27376,others,declined
11910,POL057714,11910,2024-01-12,38398,others,declined
11911,POL004000,11911,2024-10-06,48572,others,success
11912,POL052895,11912,2024-09-12,59221,others,in progress
11913,POL018422,11913,2024-08-23,49879,others,success
11914,POL011982,11914,2024-03-17,32335,paypal,declined
11915,POL019906,11915,2024-04-21,47044,others,success
11916,POL006666,11916,2024-04-05,84711,paypal,success
11917,POL023348,11917,2024-05-25,73258,others,declined
11918,POL058023,11918,2024-05-16,42567,others,success
11919,POL016280,11919,2024-01-19,99221,others,success
11920,POL023172,11920,2024-11-25,23789,others,success
11921,POL008034,11921,2024-05-21,41716,others,in progress
11922,POL043618,11922,2024-07-18,64462,paypal,success
11923,POL014011,11923,2024-01-07,75246,paypal,success
11924,POL009758,11924,2024-07-30,22961,card,success
11925,POL035286,11925,2024-11-21,21421,others,success
11926,POL008620,11926,2024-11-02,53878,paypal,declined
11927,POL047674,11927,2024-01-20,72480,card,success
11928,POL055928,11928,2024-05-22,22491,paypal,declined
11929,POL053165,11929,2024-01-01,79140,paypal,success
11930,POL047525,11930,2024-11-07,29745,others,success
11931,POL051214,11931,2024-07-04,54380,card,in progress
